,Season,TeamID,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGPct,FG3Pct,eFGPct,FTPct,end_rank
24,2022,1129,23.85,55.4,7.45,22.0,12.3,19.75,9.55,23.8,11.25,11.7,5.55,4.05,15.05,0.43252236835730773,0.3389921566519209,0.5006419265206492,0.6310584506867402,36
25,2022,1130,22.666666666666668,57.72222222222222,5.5,18.444444444444443,12.38888888888889,17.22222222222222,10.166666666666666,22.61111111111111,10.944444444444445,10.944444444444445,6.166666666666667,3.5555555555555554,15.722222222222221,0.39698940784054376,0.3028713387264336,0.4450481536057529,0.727337682813689,134
26,2022,1131,24.869565217391305,55.95652173913044,7.608695652173913,21.869565217391305,12.434782608695652,16.17391304347826,8.91304347826087,22.956521739130434,10.652173913043478,11.043478260869565,5.565217391304348,2.3043478260869565,15.26086956521739,0.44611123192496255,0.3460283772907193,0.5141443162727641,0.7721158124527412,198
27,2022,1132,28.210526315789473,64.57894736842105,8.526315789473685,23.736842105263158,16.36842105263158,21.05263157894737,11.210526315789474,24.36842105263158,12.631578947368421,11.789473684210526,7.473684210526316,3.5789473684210527,18.57894736842105,0.43865174126779366,0.36242439765472984,0.5049501868167489,0.7696115887376994,214
28,2022,1133,26.523809523809526,57.666666666666664,8.380952380952381,22.761904761904763,10.142857142857142,14.904761904761905,9.380952380952381,26.238095238095237,13.714285714285714,13.19047619047619,6.285714285714286,4.238095238095238,16.857142857142858,0.4638074182575123,0.3729930698041882,0.5381475609856933,0.6698226920915997,108
29,2022,1135,23.85,57.0,7.2,22.9,12.3,17.35,8.2,22.5,10.85,13.1,6.75,3.85,17.8,0.4207085293222425,0.3110573541423285,0.4843948275345416,0.7002388566960178,189
30,2022,1136,26.105263157894736,61.0,8.105263157894736,27.42105263157895,14.157894736842104,20.157894736842106,10.736842105263158,26.57894736842105,13.68421052631579,13.68421052631579,6.2631578947368425,4.684210526315789,16.473684210526315,0.4289711699524237,0.30139026703027055,0.49594051615189194,0.6925811962929995,215
31,2022,1137,24.727272727272727,55.86363636363637,7.454545454545454,20.772727272727273,12.681818181818182,16.5,6.0,24.136363636363637,13.863636363636363,13.636363636363637,4.863636363636363,2.909090909090909,15.454545454545455,0.4432423858367883,0.3529352008031997,0.5102130887795805,0.7790064716131202,326
32,2022,1138,27.866666666666667,63.53333333333333,8.533333333333333,25.4,12.466666666666667,17.4,11.666666666666666,25.866666666666667,14.333333333333334,13.533333333333333,6.8,4.066666666666666,17.6,0.440793671069467,0.33706542177301385,0.5078460203377643,0.7054689062713358,112
33,2022,1139,22.055555555555557,55.44444444444444,6.722222222222222,23.5,9.277777777777779,13.722222222222221,7.222222222222222,20.055555555555557,10.0,11.333333333333334,5.333333333333333,2.3333333333333335,16.77777777777778,0.39671138243842813,0.2868027220148333,0.45805925542166154,0.6622404154805137,110
34,2022,1140,26.476190476190474,60.76190476190476,7.761904761904762,22.238095238095237,11.714285714285714,16.19047619047619,9.238095238095237,27.571428571428573,13.19047619047619,12.333333333333334,5.285714285714286,3.3333333333333335,17.571428571428573,0.43882851654493926,0.33474680307987337,0.5025880579519122,0.7197342943911571,41
35,2022,1141,22.25,54.625,7.6875,20.9375,12.1875,17.8125,6.9375,21.3125,11.0,13.1875,6.25,2.8125,19.8125,0.409398649936506,0.36462701226267225,0.4795099307276064,0.6900003422315796,324
36,2022,1142,20.11764705882353,49.94117647058823,5.352941176470588,17.235294117647058,13.764705882352942,19.470588235294116,7.117647058823529,24.823529411764707,10.470588235294118,15.235294117647058,4.0588235294117645,2.176470588235294,20.470588235294116,0.4056394823694564,0.3221863267416649,0.46083917014558645,0.6997475838012678,305
37,2022,1143,24.428571428571427,56.142857142857146,5.476190476190476,17.142857142857142,9.761904761904763,13.285714285714286,6.9523809523809526,24.666666666666668,11.0,10.571428571428571,4.190476190476191,2.5714285714285716,15.714285714285714,0.4372853157034775,0.3175058963592798,0.485878173526408,0.7492786782647464,129
38,2022,1144,25.8125,53.0,7.3125,19.875,7.8125,12.0,5.5,21.4375,14.75,10.1875,6.0,1.5625,13.375,0.4899615822311369,0.36369061509093326,0.5594117246071256,0.6509814939961999,219
39,2022,1145,23.75,59.15,7.4,23.85,12.9,18.65,8.4,22.5,12.65,11.55,5.35,2.55,17.85,0.4019602157831016,0.3055402525859542,0.4648338392657358,0.6837107738565706,279
40,2022,1146,27.11111111111111,62.833333333333336,6.666666666666667,22.0,11.0,15.055555555555555,8.61111111111111,22.666666666666668,13.333333333333334,14.166666666666666,6.222222222222222,2.7777777777777777,17.166666666666668,0.4307360111216349,0.2980385954703943,0.48456978218129243,0.7338438577151167,338
41,2022,1148,22.454545454545453,56.0,7.2727272727272725,21.681818181818183,11.363636363636363,16.272727272727273,6.954545454545454,21.772727272727273,10.454545454545455,12.409090909090908,6.863636363636363,2.1818181818181817,16.227272727272727,0.401553026660487,0.3411645567838858,0.46660078506601954,0.6938104713284751,344
42,2022,1149,22.105263157894736,57.473684210526315,7.526315789473684,26.57894736842105,10.894736842105264,15.947368421052632,8.578947368421053,22.157894736842106,10.736842105263158,14.894736842105264,6.684210526315789,2.8947368421052633,16.157894736842106,0.3868850460671997,0.28088552361579255,0.453123009350241,0.6879393690335519,352
43,2022,1150,25.25,54.25,8.2,21.8,11.15,14.7,5.7,23.15,14.65,11.2,4.45,3.0,13.9,0.4635240538440459,0.3776095297548555,0.5391730059980012,0.7557693695193695,188
44,2022,1151,26.761904761904763,57.38095238095238,8.047619047619047,22.523809523809526,12.142857142857142,15.857142857142858,8.476190476190476,22.238095238095237,12.476190476190476,10.857142857142858,7.333333333333333,2.5238095238095237,15.857142857142858,0.46596544010795576,0.3590785439721078,0.5364304507693969,0.7568109328551481,87
45,2022,1152,21.761904761904763,56.42857142857143,7.476190476190476,24.38095238095238,10.952380952380953,16.476190476190474,10.476190476190476,19.761904761904763,9.714285714285714,14.952380952380953,5.714285714285714,2.238095238095238,19.476190476190474,0.3893188513525085,0.31134578739492585,0.4567514213996824,0.6651799474878928,349
46,2022,1153,25.105263157894736,61.36842105263158,8.105263157894736,25.42105263157895,12.0,17.473684210526315,10.157894736842104,24.63157894736842,13.631578947368421,10.210526315789474,6.105263157894737,4.368421052631579,18.105263157894736,0.4088178428339644,0.3192053263597824,0.4745457001712768,0.6747899016474868,81
47,2022,1154,26.88235294117647,60.35294117647059,10.411764705882353,29.823529411764707,11.882352941176471,17.176470588235293,7.647058823529412,24.647058823529413,16.294117647058822,12.470588235294118,4.764705882352941,4.0588235294117645,15.764705882352942,0.4448570175451141,0.33836451219386615,0.5306354348619299,0.6787995438103124,249
48,2022,1155,26.36842105263158,57.68421052631579,8.105263157894736,22.0,11.0,15.052631578947368,7.7894736842105265,24.57894736842105,15.105263157894736,10.894736842105264,6.105263157894737,2.3157894736842106,15.947368421052632,0.4604939646709177,0.368166255617395,0.531363591198444,0.6779588285039093,69
49,2022,1156,28.058823529411764,57.588235294117645,6.588235294117647,20.0,13.882352941176471,20.647058823529413,9.529411764705882,22.647058823529413,17.705882352941178,13.058823529411764,8.058823529411764,3.823529411764706,19.0,0.4891014456022087,0.32774246063264456,0.547140984106429,0.6756639316823211,172
50,2022,1157,25.055555555555557,56.611111111111114,6.888888888888889,19.5,12.222222222222221,17.61111111111111,9.666666666666666,26.444444444444443,12.777777777777779,13.277777777777779,5.833333333333333,3.6666666666666665,14.166666666666666,0.4440874603479484,0.3493088300492841,0.5047080710535035,0.6928560401279453,180
51,2022,1158,27.0,63.73684210526316,7.7894736842105265,24.05263157894737,13.947368421052632,18.63157894736842,11.31578947368421,24.105263157894736,12.894736842105264,14.947368421052632,8.68421052631579,3.1052631578947367,20.63157894736842,0.4264591845083223,0.32586808508222453,0.48736704503854406,0.7463085884740885,174
52,2022,1159,27.75,59.55,10.15,25.3,9.4,13.3,8.2,25.65,16.4,11.65,6.05,3.45,15.25,0.46789688358501025,0.3991906606275958,0.5532940716101479,0.687981065146397,147
53,2022,1160,23.3,54.85,6.05,18.1,13.1,17.6,8.15,24.8,12.9,13.6,5.0,3.3,15.25,0.4254593547500848,0.3275375694137304,0.4811331636433952,0.7446132320564276,75
54,2022,1161,26.11764705882353,54.8235294117647,7.9411764705882355,21.88235294117647,13.764705882352942,17.764705882352942,6.117647058823529,23.58823529411765,14.411764705882353,10.176470588235293,6.647058823529412,2.588235294117647,15.588235294117647,0.47407475101821506,0.35622363978993005,0.5451878105737505,0.77235593268101,43
55,2022,1162,25.41176470588235,59.11764705882353,6.823529411764706,19.11764705882353,10.294117647058824,16.235294117647058,8.529411764705882,24.529411764705884,11.647058823529411,14.294117647058824,5.411764705882353,2.3529411764705883,15.882352941176471,0.43360460894805386,0.3635840566955118,0.49163368247880446,0.6341830621430836,342
56,2022,1163,26.473684210526315,62.05263157894737,7.526315789473684,21.894736842105264,15.789473684210526,21.0,12.526315789473685,25.210526315789473,14.157894736842104,11.842105263157896,6.2105263157894735,6.842105263157895,17.473684210526315,0.4265610722534633,0.33769932120362167,0.4867146267672055,0.7512039567537226,16
57,2022,1164,24.294117647058822,60.470588235294116,8.705882352941176,29.176470588235293,12.882352941176471,19.11764705882353,8.0,26.0,11.294117647058824,12.941176470588236,8.0,3.235294117647059,16.529411764705884,0.4011628661632922,0.29563113701649213,0.47356600697800105,0.6860833660916398,308
58,2022,1165,26.666666666666668,59.333333333333336,9.333333333333334,27.933333333333334,13.533333333333333,18.733333333333334,8.6,25.8,16.133333333333333,14.666666666666666,6.666666666666667,2.8,19.666666666666668,0.4531576354865533,0.33176515183656463,0.5316013802294404,0.7400936116440013,199
59,2022,1166,25.473684210526315,57.10526315789474,6.7368421052631575,21.157894736842106,10.631578947368421,14.263157894736842,8.473684210526315,26.473684210526315,12.578947368421053,13.947368421052632,5.526315789473684,4.947368421052632,13.789473684210526,0.44507795343314377,0.3202042214700416,0.5033857012504714,0.7554262957725562,64
60,2022,1167,23.142857142857142,56.92857142857143,3.7857142857142856,13.714285714285714,10.714285714285714,15.785714285714286,10.857142857142858,21.214285714285715,8.142857142857142,11.357142857142858,6.142857142857143,1.7857142857142858,21.357142857142858,0.40549300822314444,0.27318623836480976,0.4381742398390958,0.6815920136959805,248
61,2022,1168,23.4375,55.25,5.4375,16.9375,16.5625,21.0,8.1875,22.9375,9.5625,11.5,6.875,2.125,16.5625,0.4250033499553383,0.31333015432280137,0.47460817834052094,0.8087107925095675,164
62,2022,1169,22.41176470588235,57.0,4.352941176470588,15.882352941176471,11.705882352941176,16.529411764705884,9.117647058823529,21.647058823529413,8.588235294117647,10.529411764705882,7.117647058823529,2.4705882352941178,19.176470588235293,0.3926250320811809,0.2639516964392452,0.4313903026863857,0.7264158590652101,312
63,2022,1170,23.333333333333332,54.733333333333334,6.466666666666667,18.066666666666666,10.666666666666666,16.733333333333334,7.533333333333333,22.333333333333332,11.533333333333333,12.266666666666667,6.6,2.1333333333333333,17.533333333333335,0.42679096248436144,0.3722332446248855,0.4867623988547912,0.633760697931457,320
64,2022,1171,23.5,57.75,8.875,25.5,10.25,13.125,7.125,22.75,10.3125,10.8125,6.25,3.125,17.125,0.40888121013325346,0.3506941636808344,0.4860238182555675,0.7848988075478014,238
65,2022,1172,26.57894736842105,54.473684210526315,8.894736842105264,22.42105263157895,13.578947368421053,17.36842105263158,6.473684210526316,24.263157894736842,15.157894736842104,9.789473684210526,4.631578947368421,2.263157894736842,14.473684210526315,0.4877907535742207,0.38990054679263403,0.5688786215920271,0.7931825603507422,67
66,2022,1173,25.428571428571427,53.95238095238095,6.523809523809524,18.523809523809526,11.619047619047619,16.761904761904763,8.19047619047619,23.857142857142858,14.428571428571429,13.0,6.571428571428571,4.095238095238095,14.333333333333334,0.4702576482009704,0.35761176086614044,0.5310664385890629,0.6681038932618169,60
67,2022,1174,26.35,55.85,8.0,22.65,13.6,18.15,7.45,22.55,13.6,12.6,6.05,3.65,15.75,0.4780689622052927,0.35850221829541573,0.5504320547585972,0.7434055988693279,155
68,2022,1175,20.466666666666665,53.53333333333333,4.733333333333333,16.466666666666665,11.666666666666666,17.6,8.133333333333333,20.933333333333334,8.2,15.933333333333334,5.8,4.333333333333333,17.0,0.3856152290793163,0.2937149016560781,0.429992052979415,0.6522579355925144,357
69,2022,1176,25.08695652173913,55.04347826086956,6.956521739130435,19.434782608695652,13.0,18.130434782608695,6.3478260869565215,23.73913043478261,12.304347826086957,12.695652173913043,4.956521739130435,3.347826086956522,18.043478260869566,0.45890829244054243,0.3526015036019419,0.5219700153819145,0.700187732685816,302
70,2022,1177,25.210526315789473,59.73684210526316,6.473684210526316,20.736842105263158,13.0,19.0,10.421052631578947,24.57894736842105,10.210526315789474,11.842105263157896,5.578947368421052,5.421052631578948,15.210526315789474,0.41688100657363336,0.3069635972909955,0.47074616012048803,0.6750127097421396,95
71,2022,1178,24.705882352941178,56.8235294117647,10.058823529411764,27.0,10.529411764705882,13.294117647058824,8.117647058823529,20.647058823529413,11.529411764705882,11.941176470588236,6.411764705882353,1.7058823529411764,15.705882352941176,0.43713832512424206,0.3681441119895612,0.5259298045210584,0.782998924207364,225
72,2022,1179,26.761904761904763,59.76190476190476,7.333333333333333,21.80952380952381,12.666666666666666,17.142857142857142,9.523809523809524,23.095238095238095,11.428571428571429,10.142857142857142,6.714285714285714,2.9047619047619047,17.285714285714285,0.4500307923016698,0.33227560208798806,0.5109918406121301,0.7289105376867528,93
73,2022,1180,27.210526315789473,58.63157894736842,7.684210526315789,21.05263157894737,11.157894736842104,15.368421052631579,7.684210526315789,24.57894736842105,13.0,11.210526315789474,4.947368421052632,3.210526315789474,15.421052631578947,0.4644824357536995,0.3838488307144459,0.5311913894424837,0.7198952349723156,156
74,2022,1181,29.85,61.5,8.2,21.8,12.9,17.85,10.2,26.9,17.75,10.5,6.85,5.65,13.8,0.4861292228760714,0.3695208746444276,0.5534392325787869,0.7187067300797017,8
75,2022,1182,25.41176470588235,61.294117647058826,6.588235294117647,19.470588235294116,9.352941176470589,13.470588235294118,10.058823529411764,22.235294117647058,9.882352941176471,11.470588235294118,5.9411764705882355,4.294117647058823,12.823529411764707,0.4157776262157226,0.3466841125863597,0.4691318166892251,0.6972748204263411,223
76,2022,1183,19.22222222222222,50.22222222222222,5.888888888888889,18.61111111111111,8.944444444444445,14.833333333333334,5.555555555555555,19.72222222222222,11.11111111111111,15.0,6.0,3.0555555555555554,14.38888888888889,0.3863542785481168,0.32815721414362625,0.4449626889100442,0.5916404611294008,354
77,2022,1184,27.526315789473685,67.3157894736842,11.31578947368421,33.473684210526315,9.789473684210526,14.052631578947368,10.105263157894736,21.526315789473685,15.526315789473685,11.68421052631579,9.842105263157896,3.5789473684210527,17.105263157894736,0.41048392667008904,0.33696701505538956,0.49539381515397096,0.7031967619583718,233
78,2022,1185,25.473684210526315,58.473684210526315,6.2631578947368425,19.63157894736842,12.578947368421053,17.210526315789473,6.473684210526316,24.42105263157895,10.421052631578947,14.0,6.105263157894737,3.263157894736842,17.42105263157895,0.43494886497154495,0.3125982214766035,0.4882260635567162,0.741580632537126,266
79,2022,1186,25.36842105263158,57.26315789473684,9.157894736842104,25.473684210526315,14.105263157894736,18.42105263157895,6.894736842105263,24.842105263157894,15.421052631578947,12.631578947368421,5.578947368421052,2.736842105263158,19.894736842105264,0.44320232603436144,0.359745777197497,0.5232860896110634,0.7601958967772883,216
80,2022,1187,23.0,57.36842105263158,7.7894736842105265,22.842105263157894,14.210526315789474,18.94736842105263,8.421052631578947,23.05263157894737,15.052631578947368,12.947368421052632,6.473684210526316,2.5789473684210527,16.157894736842106,0.40262942552771563,0.34122899712019966,0.4706071564632401,0.7407777915918135,183
81,2022,1188,24.1,57.8,5.8,20.0,13.05,18.8,10.0,23.1,12.2,14.1,6.5,3.6,19.4,0.4168511328052049,0.2855807508139851,0.46656927236504836,0.7059368053659225,294
82,2022,1189,23.571428571428573,55.42857142857143,8.619047619047619,25.285714285714285,9.857142857142858,13.380952380952381,6.619047619047619,21.714285714285715,12.380952380952381,13.333333333333334,5.571428571428571,2.238095238095238,20.904761904761905,0.4268196264488484,0.3394687526262661,0.5038153220660369,0.7321163371234201,253
83,2022,1190,26.90909090909091,59.54545454545455,9.409090909090908,25.045454545454547,7.818181818181818,11.545454545454545,9.409090909090908,22.318181818181817,13.409090909090908,10.863636363636363,6.136363636363637,2.6363636363636362,14.590909090909092,0.45406908889526854,0.37343361314524054,0.5334452005704521,0.6858140092231001,175
84,2022,1191,21.352941176470587,54.1764705882353,8.117647058823529,25.823529411764707,8.647058823529411,11.882352941176471,4.764705882352941,21.235294117647058,10.117647058823529,9.352941176470589,5.470588235294118,2.1176470588235294,14.823529411764707,0.3906810542174347,0.31526157632140694,0.465720051331598,0.7331522342391908,280
85,2022,1192,23.833333333333332,58.27777777777778,6.833333333333333,20.333333333333332,11.277777777777779,16.666666666666668,8.555555555555555,21.11111111111111,11.61111111111111,13.555555555555555,6.444444444444445,2.888888888888889,18.5,0.4090874571047025,0.3238202357300187,0.4674266266625431,0.6710252982311806,347
86,2022,1193,25.473684210526315,57.8421052631579,7.368421052631579,22.473684210526315,9.473684210526315,13.631578947368421,8.105263157894736,24.473684210526315,11.157894736842104,9.263157894736842,5.0,3.0,15.473684210526315,0.44173245740017764,0.3245694476411604,0.5070981597284184,0.6988677258414101,218
87,2022,1194,26.736842105263158,56.78947368421053,8.842105263157896,23.94736842105263,11.578947368421053,16.473684210526315,8.631578947368421,24.57894736842105,13.31578947368421,12.578947368421053,6.947368421052632,3.0,16.263157894736842,0.46880027843219124,0.37194408720657207,0.5461149372647678,0.6880176954682637,141
88,2022,1195,26.571428571428573,60.04761904761905,9.904761904761905,28.761904761904763,11.904761904761905,17.333333333333332,9.666666666666666,24.333333333333332,15.571428571428571,13.523809523809524,6.857142857142857,4.761904761904762,13.952380952380953,0.44112385362648787,0.3445544081065186,0.5238711172523031,0.6808634229326922,227
89,2022,1196,23.80952380952381,55.476190476190474,7.904761904761905,25.904761904761905,15.428571428571429,20.952380952380953,8.952380952380953,21.095238095238095,12.80952380952381,12.619047619047619,9.142857142857142,5.285714285714286,16.19047619047619,0.4295848050733759,0.3074202574009989,0.5019772251642096,0.7372101309471187,34
90,2022,1197,23.210526315789473,56.26315789473684,4.052631578947368,13.473684210526315,12.31578947368421,17.68421052631579,8.789473684210526,21.42105263157895,11.210526315789474,12.210526315789474,6.2105263157894735,2.8947368421052633,17.473684210526315,0.41860254308941514,0.3044930437548981,0.45634820849785496,0.7360580582083353,317
91,2022,1198,25.333333333333332,59.523809523809526,9.619047619047619,28.095238095238095,10.333333333333334,14.619047619047619,8.380952380952381,23.571428571428573,13.761904761904763,13.285714285714286,5.619047619047619,4.0476190476190474,15.619047619047619,0.42773684941500034,0.3383844472937311,0.509184821593694,0.7095409883377245,242
92,2022,1199,26.0,58.5,6.7,20.15,12.6,17.8,9.3,21.75,14.5,12.25,9.3,4.2,16.35,0.4477940769696067,0.3368465322984101,0.5055268476261014,0.7042416896828662,59
93,2022,1200,23.77777777777778,59.666666666666664,7.888888888888889,25.61111111111111,12.555555555555555,16.944444444444443,8.222222222222221,24.38888888888889,11.88888888888889,11.61111111111111,8.0,4.111111111111111,17.72222222222222,0.3986352449783496,0.3081459808407362,0.46583039019736344,0.7519510791174295,210
94,2022,1201,23.5,53.2,6.7,19.65,11.9,15.5,7.5,23.3,11.3,9.65,6.3,2.5,16.0,0.4429000764114888,0.34658453689895424,0.5060593397464022,0.75850715585584,80
95,2022,1202,26.91304347826087,59.130434782608695,11.73913043478261,30.869565217391305,10.043478260869565,13.608695652173912,8.391304347826088,22.434782608695652,17.08695652173913,10.434782608695652,8.565217391304348,3.869565217391304,13.91304347826087,0.4582530080262305,0.38365074125990045,0.558717385239342,0.7425105234201345,92
96,2022,1203,24.77777777777778,57.72222222222222,7.0,21.055555555555557,9.88888888888889,14.555555555555555,7.5,22.166666666666668,11.88888888888889,11.88888888888889,7.444444444444445,4.277777777777778,17.0,0.42990863575948013,0.3317945437052988,0.49088702786244615,0.6783873844323882,241
97,2022,1204,23.375,54.1875,5.375,19.1875,10.875,16.5625,8.8125,23.125,10.9375,14.8125,6.5625,2.875,18.8125,0.4317720830329763,0.28402888111126096,0.4816605444493055,0.6647856768382117,230
98,2022,1205,24.666666666666668,56.44444444444444,7.222222222222222,22.22222222222222,11.333333333333334,16.11111111111111,8.277777777777779,24.77777777777778,13.61111111111111,13.333333333333334,7.5,4.722222222222222,18.333333333333332,0.4388074108437807,0.32480922549800517,0.503900633592271,0.7072767142230282,196
99,2022,1206,24.944444444444443,55.333333333333336,9.277777777777779,24.88888888888889,11.166666666666666,16.27777777777778,7.333333333333333,24.166666666666668,14.222222222222221,11.444444444444445,4.333333333333333,2.9444444444444446,16.0,0.44925047991358485,0.3717019522122179,0.5339524689894003,0.7009889720416036,106
100,2022,1207,25.45,61.7,7.95,21.95,13.4,18.35,11.2,23.45,12.6,13.1,6.95,3.8,16.2,0.4139545202496005,0.3600844726085001,0.4787342011805381,0.7346463145408159,149
